order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,1714409902.288391,DB
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,1714409902.288391,DB
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,1714409902.288391,DB
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,1714409902.288391,DB
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,1714409902.288391,DB
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,1714409902.288391,DB
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,1714409902.288391,DB
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,1714409902.288391,DB
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,1714409902.288391,DB
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,1714409902.288391,DB
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,1714409902.288391,DB
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,1714409902.288391,DB
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,1714409902.288391,DB
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,1714409902.288391,DB
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,1714409902.288391,DB
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,1714409902.288391,DB
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,1714409902.288391,DB
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,1714409902.288391,DB
1010,8,3,2017-07-18,2017-07-18,,2,7,1714409902.288391,DB
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,1714409902.288391,DB
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,1714409902.288391,DB
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,1714409902.288391,DB
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,1714409902.288391,DB
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,1714409902.288391,DB
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,1714409902.288391,DB
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,1714409902.288391,DB
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,1714409902.288391,DB
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,1714409902.288391,DB
1020,16,3,2017-07-23,2017-07-23,,2,6,1714409902.288391,DB
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,1714409902.288391,DB
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,1714409902.288391,DB
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,1714409902.288391,DB
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,1714409902.288391,DB
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,1714409902.288391,DB
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,1714409902.288391,DB
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,1714409902.288391,DB
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,1714409902.288391,DB
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,1714409902.288391,DB
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,1714409902.288391,DB
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,1714409902.288391,DB
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,1714409902.288391,DB
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,1714409902.288391,DB
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,1714409902.288391,DB
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,1714409902.288391,DB
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,1714409902.288391,DB
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,1714409902.288391,DB
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,1714409902.288391,DB
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,1714409902.288391,DB
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,1714409902.288391,DB
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,1714409902.288391,DB
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,1714409902.288391,DB
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,1714409902.288391,DB
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,1714409902.288391,DB
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,1714409902.288391,DB
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,1714409902.288391,DB
1047,116,3,2017-08-08,2017-08-08,,3,8,1714409902.288391,DB
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,1714409902.288391,DB
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,1714409902.288391,DB
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,1714409902.288391,DB
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,1714409902.288391,DB
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,1714409902.288391,DB
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,1714409902.288391,DB
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,1714409902.288391,DB
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,1714409902.288391,DB
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,1714409902.288391,DB
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,1714409902.288391,DB
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,1714409902.288391,DB
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,1714409902.288391,DB
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,1714409902.288391,DB
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,1714409902.288391,DB
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,1714409902.288391,DB
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,1714409902.288391,DB
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,1714409902.288391,DB
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,1714409902.288391,DB
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,1714409902.288391,DB
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,1714409902.288391,DB
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,1714409902.288391,DB
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,1714409902.288391,DB
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,1714409902.288391,DB
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,1714409902.288391,DB
1072,47,3,2017-08-18,2017-08-18,,1,3,1714409902.288391,DB
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,1714409902.288391,DB
1074,11,3,2017-08-19,2017-08-19,,2,6,1714409902.288391,DB
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,1714409902.288391,DB
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,1714409902.288391,DB
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,1714409902.288391,DB
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,1714409902.288391,DB
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,1714409902.288391,DB
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,1714409902.288391,DB
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,1714409902.288391,DB
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,1714409902.288391,DB
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,1714409902.288391,DB
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,1714409902.288391,DB
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,1714409902.288391,DB
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,1714409902.288391,DB
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,1714409902.288391,DB
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,1714409902.288391,DB
1089,46,3,2017-08-23,2017-08-23,,1,2,1714409902.288391,DB
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,1714409902.288391,DB
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,1714409902.288391,DB
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,1714409902.288391,DB
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,1714409902.288391,DB
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,1714409902.288391,DB
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,1714409902.288391,DB
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,1714409902.288391,DB
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,1714409902.288391,DB
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,1714409902.288391,DB
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,1714409902.288391,DB
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,1714409902.288391,DB
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,1714409902.288391,DB
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,1714409902.288391,DB
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,1714409902.288391,DB
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,1714409902.288391,DB
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,1714409902.288391,DB
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,1714409902.288391,DB
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,1714409902.288391,DB
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,1714409902.288391,DB
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,1714409902.288391,DB
1110,912,4,2017-09-04,2017-09-07,2017-09-07,2,6,1714409902.288391,DB
1111,930,4,2017-09-04,2017-09-06,2017-09-05,2,6,1714409902.288391,DB
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,1714409902.288391,DB
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,1714409902.288391,DB
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,1714409902.288391,DB
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,1714409902.288391,DB
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,1714409902.288391,DB
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,1714409902.288391,DB
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,1714409902.288391,DB
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,1714409902.288391,DB
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,1714409902.288391,DB
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,1714409902.288391,DB
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,1714409902.288391,DB
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,1714409902.288391,DB
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,1714409902.288391,DB
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,1714409902.288391,DB
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,1714409902.288391,DB
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,1714409902.288391,DB
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,1714409902.288391,DB
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,1714409902.288391,DB
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,1714409902.288391,DB
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,1714409902.288391,DB
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,1714409902.288391,DB
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,1714409902.288391,DB
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,1714409902.288391,DB
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,1714409902.288391,DB
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,1714409902.288391,DB
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,1714409902.288391,DB
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,1714409902.288391,DB
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,1714409902.288391,DB
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,1714409902.288391,DB
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,1714409902.288391,DB
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,1714409902.288391,DB
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,1714409902.288391,DB
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,1714409902.288391,DB
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,1714409902.288391,DB
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,1714409902.288391,DB
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,1714409902.288391,DB
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,1714409902.288391,DB
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,1714409902.288391,DB
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,1714409902.288391,DB
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,1714409902.288391,DB
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,1714409902.288391,DB
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714409902.288391,DB
1154,789,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714409902.288391,DB
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,1714409902.288391,DB
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714409902.288391,DB
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,1714409902.288391,DB
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,1714409902.288391,DB
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,1714409902.288391,DB
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,1714409902.288391,DB
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,1714409902.288391,DB
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,1714409902.288391,DB
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,1714409902.288391,DB
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,1714409902.288391,DB
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,1714409902.288391,DB
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,1714409902.288391,DB
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,1714409902.288391,DB
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,1714409902.288391,DB
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,1714409902.288391,DB
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,1714409902.288391,DB
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,1714409902.288391,DB
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,1714409902.288391,DB
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,1714409902.288391,DB
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,1714409902.288391,DB
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,1714409902.288391,DB
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,1714409902.288391,DB
1177,21,3,2017-10-12,2017-10-12,,3,9,1714409902.288391,DB
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,1714409902.288391,DB
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,1714409902.288391,DB
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,1714409902.288391,DB
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,1714409902.288391,DB
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,1714409902.288391,DB
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,1714409902.288391,DB
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,1714409902.288391,DB
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,1714409902.288391,DB
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,1714409902.288391,DB
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,1714409902.288391,DB
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,1714409902.288391,DB
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,1714409902.288391,DB
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,1714409902.288391,DB
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,1714409902.288391,DB
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,1714409902.288391,DB
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,1714409902.288391,DB
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,1714409902.288391,DB
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,1714409902.288391,DB
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,1714409902.288391,DB
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,1714409902.288391,DB
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,1714409902.288391,DB
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,1714409902.288391,DB
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,1714409902.288391,DB
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,1714409902.288391,DB
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,1714409902.288391,DB
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,1714409902.288391,DB
1204,1277,4,2017-10-25,2017-10-28,2017-10-28,2,6,1714409902.288391,DB
1205,1091,4,2017-10-26,2017-10-28,2017-10-28,1,2,1714409902.288391,DB
1206,222,4,2017-10-26,2017-10-29,2017-10-29,2,6,1714409902.288391,DB
1207,1002,4,2017-10-26,2017-10-28,2017-10-27,2,6,1714409902.288391,DB
1208,1226,4,2017-10-26,2017-10-28,2017-10-27,2,7,1714409902.288391,DB
1209,1342,4,2017-10-26,2017-10-27,2017-10-29,2,7,1714409902.288391,DB
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,1714409902.288391,DB
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,1714409902.288391,DB
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,1714409902.288391,DB
1213,669,4,2017-10-27,2017-10-29,2017-10-29,3,9,1714409902.288391,DB
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,1714409902.288391,DB
1215,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,1714409902.288391,DB
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,1714409902.288391,DB
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,1714409902.288391,DB
1218,1017,4,2017-10-30,2017-11-01,2017-10-31,1,2,1714409902.288391,DB
1219,840,4,2017-10-30,2017-11-02,2017-11-02,2,7,1714409902.288391,DB
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,1714409902.288391,DB
1221,1290,4,2017-10-31,2017-11-02,2017-11-01,2,7,1714409902.288391,DB
1222,482,4,2017-11-01,2017-11-04,2017-11-03,3,9,1714409902.288391,DB
1223,1207,4,2017-11-02,2017-11-03,2017-11-03,2,6,1714409902.288391,DB
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,1714409902.288391,DB
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,1714409902.288391,DB
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,1714409902.288391,DB
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,1714409902.288391,DB
1228,1041,4,2017-11-04,2017-11-06,2017-11-06,2,6,1714409902.288391,DB
1229,89,4,2017-11-05,2017-11-08,2017-11-06,1,3,1714409902.288391,DB
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,1714409902.288391,DB
1231,1180,4,2017-11-05,2017-11-07,2017-11-06,2,6,1714409902.288391,DB
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,1714409902.288391,DB
1233,462,4,2017-11-06,2017-11-07,2017-11-08,2,6,1714409902.288391,DB
1234,19,3,2017-11-07,2017-11-07,,2,6,1714409902.288391,DB
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,1714409902.288391,DB
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,1714409902.288391,DB
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,1714409902.288391,DB
1238,998,4,2017-11-09,2017-11-10,2017-11-11,2,6,1714409902.288391,DB
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,1714409902.288391,DB
1240,903,4,2017-11-10,2017-11-11,2017-11-11,2,7,1714409902.288391,DB
1241,1170,4,2017-11-10,2017-11-12,2017-11-11,2,7,1714409902.288391,DB
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,1714409902.288391,DB
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,1714409902.288391,DB
1244,333,4,2017-11-12,2017-11-14,2017-11-13,2,6,1714409902.288391,DB
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,1714409902.288391,DB
1246,1329,4,2017-11-13,2017-11-16,2017-11-16,2,7,1714409902.288391,DB
1247,426,4,2017-11-16,2017-11-18,2017-11-17,1,2,1714409902.288391,DB
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,1714409902.288391,DB
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,1714409902.288391,DB
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,1714409902.288391,DB
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,1714409902.288391,DB
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,1714409902.288391,DB
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,1714409902.288391,DB
1254,1098,4,2017-11-18,2017-11-19,2017-11-19,2,7,1714409902.288391,DB
1255,375,4,2017-11-19,2017-11-20,2017-11-21,2,6,1714409902.288391,DB
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,1714409902.288391,DB
1257,1136,4,2017-11-19,2017-11-22,2017-11-20,2,7,1714409902.288391,DB
1258,1099,4,2017-11-20,2017-11-21,2017-11-22,2,7,1714409902.288391,DB
1259,4,3,2017-11-21,2017-11-21,,2,7,1714409902.288391,DB
1260,1117,4,2017-11-22,2017-11-23,2017-11-24,2,6,1714409902.288391,DB
1261,435,4,2017-11-23,2017-11-25,2017-11-24,2,7,1714409902.288391,DB
1262,509,4,2017-11-23,2017-11-26,2017-11-26,2,6,1714409902.288391,DB
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,1714409902.288391,DB
1264,113,4,2017-11-24,2017-11-27,2017-11-25,2,6,1714409902.288391,DB
1265,950,4,2017-11-24,2017-11-27,2017-11-27,2,7,1714409902.288391,DB
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,1714409902.288391,DB
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,1714409902.288391,DB
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,1714409902.288391,DB
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,1714409902.288391,DB
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,1714409902.288391,DB
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,1714409902.288391,DB
1272,935,4,2017-11-27,2017-11-29,2017-11-30,2,6,1714409902.288391,DB
1273,1268,4,2017-11-27,2017-11-29,2017-11-29,2,6,1714409902.288391,DB
1274,1364,4,2017-11-28,2017-11-29,2017-12-01,2,7,1714409902.288391,DB
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,1714409902.288391,DB
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,1714409902.288391,DB
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,1714409902.288391,DB
1278,980,4,2017-12-01,2017-12-02,2017-12-04,2,7,1714409902.288391,DB
1279,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,1714409902.288391,DB
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,1714409902.288391,DB
1281,1060,4,2017-12-02,2017-12-05,2017-12-05,2,6,1714409902.288391,DB
1282,320,4,2017-12-03,2017-12-05,2017-12-05,2,6,1714409902.288391,DB
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,1714409902.288391,DB
1284,128,4,2017-12-04,2017-12-06,2017-12-07,2,7,1714409902.288391,DB
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,1714409902.288391,DB
1286,1033,4,2017-12-04,2017-12-07,2017-12-06,2,7,1714409902.288391,DB
1287,279,4,2017-12-07,2017-12-10,2017-12-09,1,3,1714409902.288391,DB
1288,778,4,2017-12-07,2017-12-10,2017-12-09,3,9,1714409902.288391,DB
1289,1292,4,2017-12-08,2017-12-11,2017-12-10,1,3,1714409902.288391,DB
1290,967,4,2017-12-08,2017-12-10,2017-12-10,2,6,1714409902.288391,DB
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,1714409902.288391,DB
1292,285,4,2017-12-10,2017-12-13,2017-12-11,2,6,1714409902.288391,DB
1293,1401,4,2017-12-10,2017-12-12,2017-12-11,2,7,1714409902.288391,DB
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,1714409902.288391,DB
1295,37,4,2017-12-11,2017-12-12,2017-12-14,2,7,1714409902.288391,DB
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,1714409902.288391,DB
1297,108,4,2017-12-14,2017-12-17,2017-12-16,2,6,1714409902.288391,DB
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,1714409902.288391,DB
1299,1216,4,2017-12-15,2017-12-18,2017-12-16,1,2,1714409902.288391,DB
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,1714409902.288391,DB
1301,1088,4,2017-12-16,2017-12-19,2017-12-19,1,3,1714409902.288391,DB
1302,322,4,2017-12-16,2017-12-18,2017-12-19,2,7,1714409902.288391,DB
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,1714409902.288391,DB
1304,1409,4,2017-12-16,2017-12-17,2017-12-17,2,6,1714409902.288391,DB
1305,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,1714409902.288391,DB
1306,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,1714409902.288391,DB
1307,1384,4,2017-12-22,2017-12-23,2017-12-25,1,2,1714409902.288391,DB
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,1714409902.288391,DB
1309,821,4,2017-12-22,2017-12-25,2017-12-24,2,6,1714409902.288391,DB
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,1714409902.288391,DB
1311,1021,4,2017-12-24,2017-12-26,2017-12-27,2,6,1714409902.288391,DB
1312,311,4,2017-12-25,2017-12-28,2017-12-26,1,3,1714409902.288391,DB
1313,1294,4,2017-12-25,2017-12-27,2017-12-27,1,3,1714409902.288391,DB
1314,1027,4,2017-12-25,2017-12-26,2017-12-28,2,7,1714409902.288391,DB
